Station,Brand,Street,City,State,Regular_Price,Regular_Timestamp,Diesel_Price,Day_Type,Classification,Zip_Code
CITGO,CITGO,1091 WILKES BARRE ST,Wilkes Barre,PA,4.199,10APR2026,,Weekday,Urban,18773
TURKEY HILL MINIT MARKET #950152,Turkey Hill,455 MAIN ST,Kingston,PA,4.199,09APR2026,,Weekday,Urban,18773
STAR,Unbranded,1100 S MAIN ST,Wilkes Barre,PA,4.199,09APR2026,5.999,Weekday,Urban,18773
US GAS,Unbranded,2 N WALNUT ST,Wilkes Barre,PA,4.249,08APR2026,,Weekday,Urban,18773
Valero,Valero,680 HAZLE ST,Wilkes Barre,PA,4.249,09APR2026,,Weekday,Urban,18773
DONNAS CONVENIENCE,CITGO,240 S RIVER ST,Wilkes Barre,PA,4.259,10APR2026,5.999,Weekday,Urban,18773
TURKEY HILL MINIT MARKET #950158,Turkey Hill,1037 N WASHINGTON ST,Wilkes Barre,PA,4.289,09APR2026,,Weekday,Urban,18773
SUNOCO,Sunoco,342 WILKES BARRE TOWNSHIP BLVD,Wilkes Barre,PA,4.299,10APR2026,6.299,Weekday,Urban,18773
NEWMART,CITGO,699 MAIN ST,Plymouth,PA,4.299,09APR2026,,Weekday,Urban,18773
SUNOCO,Sunoco,144 ACADEMY ST,Wilkes Barre,PA,4.399,10APR2026,,Weekday,Urban,18773
HEFFONS MINI MART,Sunoco,215 UNION ST,Luzerne,PA,4.399,10APR2026,6.159,Weekday,Urban,18773
SAMS CLUB #8191,Sams Club,441 WLKES BAR TWP BLVD,Wilkes Barre,PA,4.099,11APR2026,,Weekend,Urban,18773
US GAS,Unbranded,2 N WALNUT ST,Wilkes Barre,PA,4.149,11APR2026,,Weekend,Urban,18773
SUNOCO,Sunoco,973 WYOMING AVE,Kingston,PA,4.149,10APR2026,,Weekday,Urban,18773
Forty Fort Lube & Service,Unbranded,1097 WYOMING AVE,Kingston,PA,4.149,10APR2026,,Weekday,Urban,18773
TURKEY HILL MINIT MARKET #950310,Turkey Hill,140 N WILKES BARRE BLVD,Wilkes Barre,PA,4.159,11APR2026,6.299,Weekend,Urban,18773
SHEETZ #297,Sheetz,464 WILKES BARRE TOWNSHIP BLVD,Wilkes Barre,PA,4.159,12APR2026,6.199,Weekend,Urban,18773
HazleMart,Unbranded,532 HAZEL ST,Wilkes Barre,PA,4.159,10APR2026,,Weekday,Urban,18773
Wawa #8240,Wawa,932 WILKES BARRE TOWNSHIP BLVD,Wilkes Barre,PA,4.159,11APR2026,6.199,Weekend,Urban,18773
TURKEY HILL MINIT MARKET #950259,Turkey Hill,616 HAZLE ST,Wilkes Barre,PA,4.159,11APR2026,,Weekend,Urban,18773
ONVO EXPRESS,Onvo,890 KIDDER ST,Wilkes Barre,PA,4.159,12APR2026,,Weekend,Urban,18773
SHEETZ #780,Sheetz,815 KIDDER ST,Wilkes Barre,PA,4.169,12APR2026,6.299,Weekend,Urban,18773
SAVE ON GAS,CITGO,94 S PENNSYLVANIA AVE,Wilkes Barre,PA,4.199,11APR2026,,Weekend,Urban,18773
TURKEY HILL MINIT MARKET #950196,Turkey Hill,198 N PENNSYLVANIA AVE,Wilkes Barre,PA,4.199,11APR2026,,Weekend,Urban,18773
Valley Market,CITGO,412 S MAIN ST,Wilkes Barre,PA,4.199,11APR2026,,Weekend,Urban,18773
TURKEY HILL MINIT MARKET #950192,Turkey Hill,358 PIERCE ST,Kingston,PA,4.199,11APR2026,,Weekend,Urban,18773
SUNOCO,Sunoco,581 MARKET ST,Kingston,PA,4.199,11APR2026,,Weekend,Urban,18773
SUNOCO,Sunoco,342 WILKES BARRE TOWNSHIP BLVD,Wilkes Barre,PA,4.199,11APR2026,6.299,Weekend,Urban,18773
SUNOCO,Sunoco,101 S WYOMING AVE,Kingston,PA,4.199,12APR2026,,Weekend,Urban,18773
Sunoco,Sunoco,366 WYOMING AVE,Kingston,PA,4.199,11APR2026,6.299,Weekend,Urban,18773
CITGO,CITGO,1091 WILKES BARRE ST,Wilkes Barre,PA,4.199,11APR2026,,Weekend,Urban,18773
TURKEY HILL MINIT MARKET #950152,Turkey Hill,455 MAIN ST,Kingston,PA,4.199,11APR2026,,Weekend,Urban,18773
UNI-MART #04160,Unbranded,175 E STATE ST,Kingston,PA,4.199,10APR2026,,Weekday,Urban,18773
DONNAS CONVENIENCE,CITGO,240 S RIVER ST,Wilkes Barre,PA,4.259,12APR2026,5.999,Weekend,Urban,18773
SUNOCO,Sunoco,144 ACADEMY ST,Wilkes Barre,PA,4.399,11APR2026,,Weekend,Urban,18773
HEFFONS MINI MART,Sunoco,215 UNION ST,Luzerne,PA,4.399,11APR2026,6.159,Weekend,Urban,18773
SAMS CLUB #8191,Sams Club,441 WLKES BAR TWP BLVD,Wilkes Barre,PA,4.099,12APR2026,,Weekend,Urban,18773
SHEETZ #297,Sheetz,464 WILKES BARRE TOWNSHIP BLVD,Wilkes Barre,PA,4.139,12APR2026,6.199,Weekend,Urban,18773
Wawa #8240,Wawa,932 WILKES BARRE TOWNSHIP BLVD,Wilkes Barre,PA,4.139,12APR2026,6.199,Weekend,Urban,18773
US GAS,Unbranded,2 N WALNUT ST,Wilkes Barre,PA,4.149,11APR2026,,Weekend,Urban,18773
SUNOCO,Sunoco,973 WYOMING AVE,Kingston,PA,4.149,12APR2026,,Weekend,Urban,18773
SHEETZ #780,Sheetz,815 KIDDER ST,Wilkes Barre,PA,4.149,12APR2026,6.299,Weekend,Urban,18773
Forty Fort Lube & Service,Unbranded,1097 WYOMING AVE,Kingston,PA,4.149,10APR2026,,Weekday,Urban,18773
HazleMart,Unbranded,532 HAZEL ST,Wilkes Barre,PA,4.159,10APR2026,,Weekday,Urban,18773
TURKEY HILL MINIT MARKET #950259,Turkey Hill,616 HAZLE ST,Wilkes Barre,PA,4.159,11APR2026,,Weekend,Urban,18773
ONVO EXPRESS,Onvo,890 KIDDER ST,Wilkes Barre,PA,4.159,12APR2026,,Weekend,Urban,18773
TURKEY HILL MINIT MARKET #950158,Turkey Hill,1037 N WASHINGTON ST,Wilkes Barre,PA,4.189,12APR2026,,Weekend,Urban,18773
SAVE ON GAS,CITGO,94 S PENNSYLVANIA AVE,Wilkes Barre,PA,4.199,12APR2026,,Weekend,Urban,18773
TURKEY HILL MINIT MARKET #950310,Turkey Hill,140 N WILKES BARRE BLVD,Wilkes Barre,PA,4.199,12APR2026,6.299,Weekend,Urban,18773
TURKEY HILL MINIT MARKET #950196,Turkey Hill,198 N PENNSYLVANIA AVE,Wilkes Barre,PA,4.199,11APR2026,,Weekend,Urban,18773
Valley Market,CITGO,412 S MAIN ST,Wilkes Barre,PA,4.199,12APR2026,,Weekend,Urban,18773
TURKEY HILL MINIT MARKET #950192,Turkey Hill,358 PIERCE ST,Kingston,PA,4.199,11APR2026,,Weekend,Urban,18773
SUNOCO,Sunoco,581 MARKET ST,Kingston,PA,4.199,11APR2026,,Weekend,Urban,18773
SUNOCO,Sunoco,342 WILKES BARRE TOWNSHIP BLVD,Wilkes Barre,PA,4.199,12APR2026,6.299,Weekend,Urban,18773
SUNOCO,Sunoco,101 S WYOMING AVE,Kingston,PA,4.199,12APR2026,,Weekend,Urban,18773
Sunoco,Sunoco,366 WYOMING AVE,Kingston,PA,4.199,11APR2026,6.299,Weekend,Urban,18773
CITGO,CITGO,1091 WILKES BARRE ST,Wilkes Barre,PA,4.199,11APR2026,,Weekend,Urban,18773
TURKEY HILL MINIT MARKET #950152,Turkey Hill,455 MAIN ST,Kingston,PA,4.199,11APR2026,,Weekend,Urban,18773
STAR,Unbranded,1100 S MAIN ST,Wilkes Barre,PA,4.199,12APR2026,5.999,Weekend,Urban,18773
UNI-MART #04160,Unbranded,175 E STATE ST,Kingston,PA,4.199,10APR2026,,Weekday,Urban,18773
DONNAS CONVENIENCE,CITGO,240 S RIVER ST,Wilkes Barre,PA,4.259,12APR2026,,Weekend,Urban,18773
SUNOCO,Sunoco,144 ACADEMY ST,Wilkes Barre,PA,4.399,12APR2026,,Weekend,Urban,18773
HEFFONS MINI MART,Sunoco,215 UNION ST,Luzerne,PA,4.399,12APR2026,6.159,Weekend,Urban,18773
SHEETZ #297,Sheetz,464 WILKES BARRE TOWNSHIP BLVD,Wilkes Barre,PA,4.079,13APR2026,5.999,Weekday,Urban,18773
SAMS CLUB #8191,Sams Club,441 WILKES BAR TWP BLVD,Wilkes Barre,PA,4.079,13APR2026,,Weekday,Urban,18773
WAWA #8240,Wawa,932 WILKES BARRE TOWNSHIP BLVD,Wilkes Barre,PA,4.079,13APR2026,5.999,Weekday,Urban,18773
SHEETZ #780,Sheetz,815 KIDDER ST,Wilkes Barre,PA,4.089,13APR2026,6.299,Weekday,Urban,18773
PARIS MART,Unbranded,465 HAZLE ST,Wilkes Barre,PA,4.099,13APR2026,,Weekday,Urban,18773
ONVO EXPRESS,Onvo,890 KIDDER ST,Wilkes Barre,PA,4.099,13APR2026,,Weekday,Urban,18773
TURKEY HILL #950259,Turkey Hill,616 HAZLE ST,Wilkes Barre,PA,4.119,13APR2026,,Weekday,Urban,18773
TURKEY HILL #950158,Turkey Hill,1037 N WASHINGTON ST,Wilkes Barre,PA,4.119,13APR2026,,Weekday,Urban,18773
UNI-MART #04316,Unbranded,400 MARKET ST,Kingston,PA,4.149,13APR2026,,Weekday,Urban,18773
US GAS,Unbranded,424 N PENNSYLVANIA,Wilkes Barre,PA,4.149,13APR2026,,Weekday,Urban,18773
US GAS,Unbranded,2 N WALNUT ST,Wilkes Barre,PA,4.149,13APR2026,,Weekday,Urban,18773
CITGO,CITGO,1091 WILKES BARRE ST,Wilkes Barre,PA,4.149,13APR2026,,Weekday,Urban,18773
SUNOCO,Sunoco,973 WYOMING AVE,Kingston,PA,4.149,13APR2026,,Weekday,Urban,18773
FORTY FORT LUBE & SERVICE,Unbranded,1097 WYOMING AVE,Kingston,PA,4.149,13APR2026,,Weekday,Urban,18773
TURKEY HILL #950192,Turkey Hill,358 PIERCE ST,Kingston,PA,4.179,13APR2026,,Weekday,Urban,18773
TURKEY HILL #950152,Turkey Hill,455 MAIN ST,Kingston,PA,4.179,13APR2026,,Weekday,Urban,18773
VALLEY MARKET,CITGO,412 S MAIN ST,Wilkes Barre,PA,4.199,13APR2026,,Weekday,Urban,18773
SUNOCO,Sunoco,581 MARKET ST,Kingston,PA,4.199,13APR2026,,Weekday,Urban,18773
SUNOCO,Sunoco,342 WILKES BARRE TOWNSHIP BLVD,Wilkes Barre,PA,4.199,13APR2026,6.299,Weekday,Urban,18773
SUNOCO,Sunoco,101 S WYOMING AVE,Kingston,PA,4.199,13APR2026,,Weekday,Urban,18773
SUNOCO,Sunoco,366 WYOMING AVE,Kingston,PA,4.199,13APR2026,6.299,Weekday,Urban,18773
STAR,Unbranded,1100 S MAIN ST,Wilkes Barre,PA,4.199,13APR2026,5.999,Weekday,Urban,18773
DONNAS CONVENIENCE,CITGO,240 S RIVER ST,Wilkes Barre,PA,4.199,13APR2026,,Weekday,Urban,18773
TURKEY HILL #950154,Turkey Hill,776 RUTTER AVE,Kingston,PA,4.229,13APR2026,,Weekday,Urban,18773
SAVE ON GAS,CITGO,94 S PENNSYLVANIA AVE,Wilkes Barre,PA,4.249,13APR2026,,Weekday,Urban,18773
TURKEY HILL #950310,Turkey Hill,140 N WILKES BARRE BLVD,Wilkes Barre,PA,4.249,13APR2026,6.299,Weekday,Urban,18773
VALERO,Valero,680 HAZLE ST,Wilkes Barre,PA,4.249,13APR2026,,Weekday,Urban,18773
SUNOCO,Sunoco,144 ACADEMY ST,Wilkes Barre,PA,4.299,13APR2026,,Weekday,Urban,18773
NEWMART,CITGO,699 MAIN ST,Plymouth,PA,4.299,13APR2026,,Weekday,Urban,18773
HEFFONS MINI MART,Sunoco,215 UNION ST,Luzerne,PA,4.399,13APR2026,6.159,Weekday,Urban,18773
SHEETZ #297,Sheetz,464 WILKES BARRE TOWNSHIP BLVD,Wilkes Barre,PA,4.079,14APR2026,5.999,Weekday,Urban,18773
SAMS CLUB #8191,Sams Club,441 WILKES BARRE TWP BLVD,Wilkes Barre,PA,4.079,14APR2026,,Weekday,Urban,18773
WAWA #8240,Wawa,932 WILKES BARRE TOWNSHIP BLVD,Wilkes Barre,PA,4.079,14APR2026,5.999,Weekday,Urban,18773
SHEETZ #780,Sheetz,815 KIDDER ST,Wilkes Barre,PA,4.089,14APR2026,6.299,Weekday,Urban,18773
PARIS MART,Unbranded,465 HAZLE ST,Wilkes Barre,PA,4.099,14APR2026,,Weekday,Urban,18773
ONVO EXPRESS,Onvo,890 KIDDER ST,Wilkes Barre,PA,4.099,14APR2026,,Weekday,Urban,18773
TURKEY HILL MINIT MARKET #950259,Turkey Hill,616 HAZLE ST,Wilkes Barre,PA,4.119,14APR2026,,Weekday,Urban,18773
TURKEY HILL MINIT MARKET #950158,Turkey Hill,1037 N WASHINGTON ST,Wilkes Barre,PA,4.119,14APR2026,,Weekday,Urban,18773
UNI-MART #04316,Unbranded,400 MARKET ST,Kingston,PA,4.149,14APR2026,,Weekday,Urban,18773
US GAS,Unbranded,424 N PENNSYLVANIA AVE,Wilkes Barre,PA,4.149,14APR2026,,Weekday,Urban,18773
US GAS,Unbranded,2 N WALNUT ST,Wilkes Barre,PA,4.149,14APR2026,,Weekday,Urban,18773
CITGO,CITGO,1091 WILKES BARRE ST,Wilkes Barre,PA,4.149,13APR2026,,Weekday,Urban,18773
SUNOCO,Sunoco,973 WYOMING AVE,Kingston,PA,4.149,14APR2026,,Weekday,Urban,18773
FORTY FORT LUBE & SERVICE,Unbranded,1097 WYOMING AVE,Kingston,PA,4.149,14APR2026,,Weekday,Urban,18773
TURKEY HILL #950192,Turkey Hill,358 PIERCE ST,Kingston,PA,4.179,14APR2026,,Weekday,Urban,18773
TURKEY HILL #950152,Turkey Hill,455 MAIN ST,Kingston,PA,4.179,14APR2026,,Weekday,Urban,18773
VALLEY MARKET,CITGO,412 S MAIN ST,Wilkes Barre,PA,4.199,14APR2026,,Weekday,Urban,18773
SUNOCO,Sunoco,581 MARKET ST,Kingston,PA,4.199,14APR2026,,Weekday,Urban,18773
SUNOCO,Sunoco,342 WILKES BARRE TOWNSHIP BLVD,Wilkes Barre,PA,4.199,14APR2026,6.299,Weekday,Urban,18773
SUNOCO,Sunoco,101 S WYOMING AVE,Kingston,PA,4.199,14APR2026,,Weekday,Urban,18773
SUNOCO,Sunoco,366 WYOMING AVE,Kingston,PA,4.199,14APR2026,6.299,Weekday,Urban,18773
STAR,Unbranded,1100 S MAIN ST,Wilkes Barre,PA,4.199,14APR2026,5.999,Weekday,Urban,18773
DONNAS CONVENIENCE,CITGO,240 S RIVER ST,Wilkes Barre,PA,4.199,14APR2026,,Weekday,Urban,18773
TURKEY HILL #950154,Turkey Hill,776 RUTTER AVE,Kingston,PA,4.229,12APR2026,,Weekend,Urban,18773
SAVE ON GAS,CITGO,94 S PENNSYLVANIA AVE,Wilkes Barre,PA,4.249,14APR2026,,Weekday,Urban,18773
TURKEY HILL #950310,Turkey Hill,140 N WILKES BARRE BLVD,Wilkes Barre,PA,4.249,14APR2026,6.299,Weekday,Urban,18773
VALERO,Valero,680 HAZLE ST,Wilkes Barre,PA,4.249,14APR2026,,Weekday,Urban,18773
SUNOCO,Sunoco,144 ACADEMY ST,Wilkes Barre,PA,4.299,14APR2026,,Weekday,Urban,18773
NEWMART,CITGO,699 MAIN ST,Plymouth,PA,4.299,14APR2026,,Weekday,Urban,18773
HEFFONS MINI MART,Sunoco,215 UNION ST,Luzerne,PA,4.399,14APR2026,6.159,Weekday,Urban,18773
SHEETZ #780,Sheetz,815 KIDDER ST,Wilkes Barre,PA,3.989,15APR2026,6.299,Weekday,Urban,18773
ONVO EXPRESS,Onvo,890 KIDDER ST,Wilkes Barre,PA,3.999,15APR2026,,Weekday,Urban,18773
SAMS CLUB #8191,Sams Club,441 WILKES BAR TWP BLVD,Wilkes Barre,PA,4.019,15APR2026,,Weekday,Urban,18773
PARIS MART,Unbranded,465 HAZLE ST,Wilkes Barre,PA,4.039,15APR2026,,Weekday,Urban,18773
SHEETZ #297,Sheetz,464 WILKES BARRE TOWNSHIP BLVD,Wilkes Barre,PA,4.079,15APR2026,5.999,Weekday,Urban,18773
Wawa #8240,Wawa,932 WILKES BARRE TOWNSHIP BLVD,Wilkes Barre,PA,4.079,15APR2026,5.999,Weekday,Urban,18773
CITGO,CITGO,1091 WILKES BARRE ST,Wilkes Barre,PA,4.089,15APR2026,,Weekday,Urban,18773
SUNOCO,Sunoco,342 WILKES BARRE TOWNSHIP BLVD,Wilkes Barre,PA,4.099,15APR2026,6.299,Weekday,Urban,18773
TURKEY HILL MINIT MARKET #950259,Turkey Hill,616 HAZLE ST,Wilkes Barre,PA,4.119,14APR2026,,Weekday,Urban,18773
TURKEY HILL MINIT MARKET #950158,Turkey Hill,1037 N WASHINGTON ST,Wilkes Barre,PA,4.119,14APR2026,,Weekday,Urban,18773
TURKEY HILL MINIT MARKET #950196,Turkey Hill,198 N PENNSYLVANIA AVE,Wilkes Barre,PA,4.149,15APR2026,,Weekday,Urban,18773
UNI-MART #04316,Unbranded,400 MARKET ST,Kingston,PA,4.149,14APR2026,,Weekday,Urban,18773
US GAS,Unbranded,424 N PENNSYLVANIA ST,Wilkes Barre,PA,4.149,14APR2026,,Weekday,Urban,18773
US GAS,Unbranded,2 N WALNUT ST,Wilkes Barre,PA,4.149,15APR2026,,Weekday,Urban,18773
SUNOCO,Sunoco,973 WYOMING AVE,Kingston,PA,4.149,15APR2026,,Weekday,Urban,18773
Forty Fort Lube & Service,Unbranded,1097 WYOMING AVE,Kingston,PA,4.149,15APR2026,,Weekday,Urban,18773
TURKEY HILL MINIT MARKET #950192,Turkey Hill,358 PIERCE ST,Kingston,PA,4.179,15APR2026,,Weekday,Urban,18773
TURKEY HILL MINIT MARKET #950152,Turkey Hill,455 MAIN ST,Kingston,PA,4.179,14APR2026,,Weekday,Urban,18773
TURKEY HILL MINIT MARKET #950310,Turkey Hill,140 N WILKES BARRE BLVD,Wilkes Barre,PA,4.199,15APR2026,6.299,Weekday,Urban,18773
SUNOCO,Sunoco,581 MARKET ST,Kingston,PA,4.199,15APR2026,,Weekday,Urban,18773
SUNOCO,Sunoco,101 S WYOMING AVE,Kingston,PA,4.199,15APR2026,,Weekday,Urban,18773
Sunoco,Sunoco,366 WYOMING AVE,Kingston,PA,4.199,15APR2026,6.299,Weekday,Urban,18773
TURKEY HILL MINIT MARKET #950154,Turkey Hill,776 RUTTER AVE,Kingston,PA,4.199,15APR2026,,Weekday,Urban,18773
STAR,Unbranded,1100 S MAIN ST,Wilkes Barre,PA,4.199,15APR2026,,Weekday,Urban,18773
DONNAS CONVENIENCE,CITGO,240 S RIVER ST,Wilkes Barre,PA,4.199,15APR2026,,Weekday,Urban,18773
SAVE ON GAS,CITGO,94 S PENNSYLVANIA AVE,Wilkes Barre,PA,4.249,15APR2026,,Weekday,Urban,18773
Valley Market,CITGO,412 S MAIN ST,Wilkes Barre,PA,4.249,15APR2026,,Weekday,Urban,18773
Valero,Valero,680 HAZLE ST,Wilkes Barre,PA,4.249,15APR2026,,Weekday,Urban,18773
SUNOCO,Sunoco,144 ACADEMY ST,Wilkes Barre,PA,4.299,15APR2026,,Weekday,Urban,18773
NEWMART,CITGO,699 MAIN ST,Plymouth,PA,4.299,15APR2026,,Weekday,Urban,18773
HEFFONS MINI MART,Sunoco,215 UNION ST,Luzerne,PA,4.399,15APR2026,6.159,Weekday,Urban,18773
SAMS CLUB #8191,Sams Club,441 WLKES BAR TWP BLVD,Wilkes Barre,PA,3.929,16APR2026,,Weekday,Urban,18773
SHEETZ #297,Sheetz,464 WILKES BARRE TOWNSHIP BLVD,Wilkes Barre,PA,3.979,16APR2026,5.999,Weekday,Urban,18773
Wawa #8240,Wawa,932 WILKES BARRE TOWNSHIP BLVD,Wilkes Barre,PA,3.979,16APR2026,5.999,Weekday,Urban,18773
TURKEY HILL MINIT MARKET #950259,Turkey Hill,616 HAZLE ST,Wilkes Barre,PA,3.989,16APR2026,,Weekday,Urban,18773
SHEETZ #780,Sheetz,815 KIDDER ST,Wilkes Barre,PA,3.989,16APR2026,6.299,Weekday,Urban,18773
ONVO EXPRESS,Onvo,890 KIDDER ST,Wilkes Barre,PA,3.999,16APR2026,5.999,Weekday,Urban,18773
HazleMart,Unbranded,532 HAZEL ST,Wilkes Barre,PA,4.019,16APR2026,,Weekday,Urban,18773
PARIS MART,Unbranded,465 HAZLE ST,Wilkes Barre,PA,4.039,15APR2026,,Weekday,Urban,18773
TURKEY HILL MINIT MARKET #950158,Turkey Hill,1037 N WASHINGTON ST,Wilkes Barre,PA,4.069,16APR2026,,Weekday,Urban,18773
CITGO,CITGO,1091 WILKES BARRE ST,Wilkes Barre,PA,4.079,16APR2026,,Weekday,Urban,18773
UNI-MART #04316,Unbranded,400 MARKET ST,Kingston,PA,4.099,16APR2026,,Weekday,Urban,18773
SUNOCO,Sunoco,342 WILKES BARRE TOWNSHIP BLVD,Wilkes Barre,PA,4.099,16APR2026,6.299,Weekday,Urban,18773
US GAS,Unbranded,2 N WALNUT ST,Wilkes Barre,PA,4.099,16APR2026,,Weekday,Urban,18773
STAR,Unbranded,1100 S MAIN ST,Wilkes Barre,PA,4.099,16APR2026,,Weekday,Urban,18773
TURKEY HILL MINIT MARKET #950310,Turkey Hill,140 N WILKES BARRE BLVD,Wilkes Barre,PA,4.149,16APR2026,6.299,Weekday,Urban,18773
TURKEY HILL MINIT MARKET #950196,Turkey Hill,198 N PENNSYLVANIA AVE,Wilkes Barre,PA,4.149,15APR2026,,Weekday,Urban,18773
US GAS,Unbranded,424 N PENNSYLVANIA,Wilkes Barre,PA,4.149,14APR2026,,Weekday,Urban,18773
SUNOCO,Sunoco,973 WYOMING AVE,Kingston,PA,4.149,16APR2026,,Weekday,Urban,18773
Forty Fort Lube & Service,Unbranded,1097 WYOMING AVE,Kingston,PA,4.149,16APR2026,,Weekday,Urban,18773
TURKEY HILL MINIT MARKET #950192,Turkey Hill,358 PIERCE ST,Kingston,PA,4.179,15APR2026,,Weekday,Urban,18773
TURKEY HILL MINIT MARKET #950152,Turkey Hill,455 MAIN ST,Kingston,PA,4.179,14APR2026,,Weekday,Urban,18773
SUNOCO,Sunoco,581 MARKET ST,Kingston,PA,4.199,16APR2026,,Weekday,Urban,18773
SUNOCO,Sunoco,101 S WYOMING AVE,Kingston,PA,4.199,16APR2026,,Weekday,Urban,18773
Sunoco,Sunoco,366 WYOMING AVE,Kingston,PA,4.199,16APR2026,6.299,Weekday,Urban,18773
TURKEY HILL MINIT MARKET #950154,Turkey Hill,776 RUTTER AVE,Kingston,PA,4.199,15APR2026,,Weekday,Urban,18773
DONNAS CONVENIENCE,CITGO,240 S RIVER ST,Wilkes Barre,PA,4.199,16APR2026,,Weekday,Urban,18773
SAVE ON GAS,CITGO,94 S PENNSYLVANIA AVE,Wilkes Barre,PA,4.249,16APR2026,,Weekday,Urban,18773
Valley Market,CITGO,412 S MAIN ST,Wilkes Barre,PA,4.249,16APR2026,,Weekday,Urban,18773
Valero,Valero,680 HAZLE ST,Wilkes Barre,PA,4.249,16APR2026,,Weekday,Urban,18773
SUNOCO,Sunoco,144 ACADEMY ST,Wilkes Barre,PA,4.299,16APR2026,,Weekday,Urban,18773
NEWMART,CITGO,699 MAIN ST,Plymouth,PA,4.299,16APR2026,,Weekday,Urban,18773
HEFFONS MINI MART,Sunoco,215 UNION ST,Luzerne,PA,4.399,16APR2026,6.159,Weekday,Urban,18773
SAMS CLUB #8191,Sams Club,441 WLKES BAR TWP BLVD,Wilkes Barre,PA,,16APR2026,,Weekday,Urban,18773
PARIS MART,Unbranded,465 HAZLE ST,Wilkes Barre,PA,,18APR2026,,Weekend,Urban,18773
HazleMart,Unbranded,532 HAZEL ST,Wilkes Barre,PA,,18APR2026,,Weekend,Urban,18773
SHEETZ #297,Sheetz,464 WILKES BARRE TOWNSHIP BLVD,Wilkes Barre,PA,,18APR2026,,Weekend,Urban,18773
Wawa #8240,Wawa,932 WILKES BARRE TOWNSHIP BLVD,Wilkes Barre,PA,,18APR2026,,Weekend,Urban,18773
TURKEY HILL MINIT MARKET #950259,Turkey Hill,616 HAZLE ST,Wilkes Barre,PA,,18APR2026,,Weekend,Urban,18773
SHEETZ #780,Sheetz,815 KIDDER ST,Wilkes Barre,PA,,18APR2026,,Weekend,Urban,18773
ONVO EXPRESS,Onvo,890 KIDDER ST,Wilkes Barre,PA,,18APR2026,,Weekend,Urban,18773
CITGO,CITGO,1091 WILKES BARRE ST,Wilkes Barre,PA,,18APR2026,,Weekend,Urban,18773
Valero,Valero,680 HAZLE ST,Wilkes Barre,PA,,18APR2026,,Weekend,Urban,18773
SAVE ON GAS,CITGO,94 S PENNSYLVANIA AVE,Wilkes Barre,PA,,18APR2026,,Weekend,Urban,18773
TURKEY HILL MINIT MARKET #950310,Turkey Hill,140 N WILKES BARRE BLVD,Wilkes Barre,PA,,18APR2026,,Weekend,Urban,18773
TURKEY HILL MINIT MARKET #950196,Turkey Hill,198 N PENNSYLVANIA AVE,Wilkes Barre,PA,,18APR2026,,Weekend,Urban,18773
TURKEY HILL MINIT MARKET #950158,Turkey Hill,1037 N WASHINGTON ST,Wilkes Barre,PA,,16APR2026,,Weekday,Urban,18773
UNI-MART #04316,Unbranded,400 MARKET ST,Kingston,PA,,17APR2026,,Weekday,Urban,18773
SUNOCO,Sunoco,342 WILKES BARRE TOWNSHIP BLVD,Wilkes Barre,PA,,18APR2026,,Weekend,Urban,18773
US GAS,Unbranded,2 N WALNUT ST,Wilkes Barre,PA,,16APR2026,,Weekday,Urban,18773
STAR,Unbranded,1100 S MAIN ST,Wilkes Barre,PA,,18APR2026,,Weekend,Urban,18773
Forty Fort Lube & Service,Unbranded,1097 WYOMING AVE,Kingston,PA,,17APR2026,,Weekday,Urban,18773
TURKEY HILL MINIT MARKET #950192,Turkey Hill,358 PIERCE ST,Kingston,PA,,18APR2026,,Weekend,Urban,18773
TURKEY HILL MINIT MARKET #950152,Turkey Hill,455 MAIN ST,Kingston,PA,,17APR2026,,Weekday,Urban,18773
Valley Market,CITGO,412 S MAIN ST,Wilkes Barre,PA,,18APR2026,,Weekend,Urban,18773
SUNOCO,Sunoco,581 MARKET ST,Kingston,PA,,18APR2026,,Weekend,Urban,18773
SUNOCO,Sunoco,101 S WYOMING AVE,Kingston,PA,,18APR2026,,Weekend,Urban,18773
Sunoco,Sunoco,366 WYOMING AVE,Kingston,PA,,17APR2026,,Weekday,Urban,18773
DONNAS CONVENIENCE,CITGO,240 S RIVER ST,Wilkes Barre,PA,,17APR2026,,Weekday,Urban,18773
SUNOCO,Sunoco,973 WYOMING AVE,Kingston,PA,,17APR2026,,Weekday,Urban,18773
SUNOCO,Sunoco,144 ACADEMY ST,Wilkes Barre,PA,,17APR2026,,Weekday,Urban,18773
NEWMART,CITGO,699 MAIN ST,Plymouth,PA,,17APR2026,,Weekday,Urban,18773
HEFFONS MINI MART,Sunoco,215 UNION ST,Luzerne,PA,,18APR2026,,Weekend,Urban,18773
PARIS MART,Unbranded,465 HAZLE ST,Wilkes Barre,PA,,18APR2026,,Weekend,Urban,18773
HazleMart,Unbranded,532 HAZEL ST,Wilkes Barre,PA,,18APR2026,,Weekend,Urban,18773
SHEETZ #297,Sheetz,464 WILKES BARRE TOWNSHIP BLVD,Wilkes Barre,PA,,19APR2026,,Weekend,Urban,18773
Wawa #8240,Wawa,932 WILKES BARRE TOWNSHIP BLVD,Wilkes Barre,PA,,19APR2026,,Weekend,Urban,18773
TURKEY HILL MINIT MARKET #950259,Turkey Hill,616 HAZLE ST,Wilkes Barre,PA,,18APR2026,,Weekend,Urban,18773
